stage,fate,area1,area2,class,action,location
juvenile,juvenile,17.14,16.47,porites astreoides,same,m
juvenile,juvenile,31.08,30.79,porites astreoides,same,m
juvenile,juvenile,7.67,7.37,porites astreoides,same,m
juvenile,juvenile,34.72,33.86,porites astreoides,same,m
juvenile,juvenile,29.1,8.62,porites astreoides,shrink,m
intermediate,juvenile,61.99,44.57,porites astreoides,shrink,m
juvenile,juvenile,41.57,29.52,porites astreoides,shrink,m
intermediate,intermediate,97.05,90.99,porites astreoides,shrink,m
juvenile,juvenile,14.55,10.72,porites astreoides,shrink,m
juvenile,juvenile,18.61,11.96,porites astreoides,shrink,m
juvenile,juvenile,14.38,8.03,porites astreoides,shrink,m
intermediate,intermediate,91.31,76.97,porites astreoides,shrink,m
adult,intermediate,110.04,83.86,porites astreoides,shrink,m
adult,adult,161.93,139,porites astreoides,shrink,m
juvenile,juvenile,24.33,22.54,porites astreoides,shrink,m
juvenile,juvenile,47.9,29.98,porites astreoides,shrink,m
intermediate,intermediate,79.08,63.17,dlab,shrink,m
intermediate,juvenile,56.73,44.52,porites astreoides,shrink,m
juvenile,juvenile,20.54,18.28,porites astreoides,shrink,m
juvenile,juvenile,23.97,11.51,porites astreoides,shrink,m
intermediate,juvenile,54.82,31.7,porites astreoides,shrink,m
intermediate,juvenile,64.52,39.9,porites astreoides,shrink,m
adult,adult,161.15,122.36,porites astreoides,shrink,m
adult,intermediate,113.49,83.66,dlab,shrink,m
intermediate,intermediate,72.63,51.26,porites astreoides,shrink,m
juvenile,juvenile,49.73,32.3,porites astreoides,shrink,m
NA,juvenile,0,2.41,porites astreoides,born,m
NA,juvenile,0,2.34,porites astreoides,born,m
NA,juvenile,0,2.52,porites astreoides,born,m
NA,juvenile,0,2.94,porites astreoides,born,m
adult,dead,327.45,0,dlab,dead,m
juvenile,dead,14.14,0,porites astreoides,dead,m
juvenile,dead,2.24,0,porites astreoides,dead,m
intermediate,dead,51.51,0,porites astreoides,dead,m
juvenile,dead,13.15,0,porites astreoides,dead,m
adult,dead,104.24,0,porites astreoides,dead,m
juvenile,dead,4.45,0,porites astreoides,dead,m
juvenile,juvenile,0.69,1.4,porites astreoides,grow,m
intermediate,intermediate,50.44,58.68,porites astreoides,grow,m
intermediate,intermediate,66.66,81.98,porites astreoides,grow,m
adult,adult,222.62,242.96,porites astreoides,grow,m
adult,adult,171.42,181.42,porites astreoides,grow,m
juvenile,juvenile,3.17,6.45,porites astreoides,grow,m
juvenile,juvenile,4.24,4.61,porites astreoides,grow,m
juvenile,juvenile,39.17,42.03,porites astreoides,grow,m
juvenile,juvenile,18.17,25.36,porites astreoides,grow,m
juvenile,intermediate,38.87,56.16,porites astreoides,grow,m
juvenile,juvenile,15.63,18.97,porites astreoides,grow,m
intermediate,intermediate,65.79,72.38,porites astreoides,grow,m
juvenile,juvenile,11.81,13.33,porites astreoides,grow,m
juvenile,juvenile,22.67,28.51,porites astreoides,grow,m
juvenile,juvenile,6.56,12.51,porites astreoides,grow,m
juvenile,juvenile,28.08,29.74,porites astreoides,grow,m
juvenile,juvenile,3.52,3.95,porites astreoides,grow,m
juvenile,juvenile,17.83,21.14,porites astreoides,grow,m
juvenile,juvenile,2.02,2.24,porites astreoides,grow,m
intermediate,intermediate,58.43,62.41,porites astreoides,grow,m
juvenile,juvenile,3.23,4.94,porites astreoides,grow,m
juvenile,juvenile,24.52,26.76,porites astreoides,grow,m
juvenile,juvenile,9.24,20.19,porites astreoides,grow,m
juvenile,juvenile,4.78,5.95,porites astreoides,grow,m
juvenile,juvenile,17.7,22.16,porites astreoides,grow,m
juvenile,juvenile,27.25,28.77,porites astreoides,grow,m
intermediate,intermediate,55.95,66.72,porites astreoides,grow,m
juvenile,intermediate,47.28,64.5,porites astreoides,grow,m
juvenile,juvenile,22.98,26.53,porites astreoides,grow,m
intermediate,intermediate,73.11,88.1,porites astreoides,grow,m
juvenile,juvenile,10.2,11.62,porites astreoides,grow,m
juvenile,juvenile,1.82,2.22,porites astreoides,grow,m
juvenile,juvenile,1.37,3.17,porites astreoides,grow,m
juvenile,juvenile,30.73,34.14,porites astreoides,grow,m
juvenile,juvenile,7.09,8,porites astreoides,grow,m
juvenile,juvenile,4.28,4.58,porites astreoides,grow,m
juvenile,juvenile,8.44,5.27,porites astreoides,n/s,m
juvenile,juvenile,8.44,2.04,porites astreoides,n/s,m
adult,adult,165.47,157.2,porites astreoides,n/s,m
adult,juvenile,165.47,8.32,porites astreoides,n/s,m
intermediate,juvenile,65.04,41.8,porites astreoides,n/s,m
intermediate,juvenile,65.04,4.19,porites astreoides,n/s,m
juvenile,juvenile,29.62,29.75,porites astreoides,same,m
adult,adult,231.84,242.93,porites astreoides,same,m
adult,adult,122.26,127.57,porites astreoides,same,m
intermediate,intermediate,50.26,50.7,porites astreoides,same,m
juvenile,juvenile,5.56,5.49,porites astreoides,same,m
adult,adult,162.59,164.37,porites astreoides,same,m
juvenile,juvenile,15.11,15.7,porites astreoides,same,m
adult,adult,101.77,105.04,porites astreoides,same,m
juvenile,juvenile,7.75,7.9,porites astreoides,same,m
adult,adult,172.18,158.28,porites astreoides,shrink,m
juvenile,juvenile,30.55,25.56,porites astreoides,shrink,m
intermediate,intermediate,86.31,77.51,porites astreoides,shrink,m
intermediate,juvenile,71.65,31.58,dlab,shrink,m
juvenile,juvenile,27.71,26.31,porites astreoides,shrink,m
intermediate,intermediate,99.43,83.5,dlab,shrink,m
adult,adult,171.68,151.2,porites astreoides,shrink,m
adult,adult,161.18,130.91,porites astreoides,shrink,m
adult,intermediate,125.33,71.49,porites astreoides,shrink,m
intermediate,intermediate,86.79,70.12,porites astreoides,shrink,m
juvenile,juvenile,33.54,18.95,porites astreoides,shrink,m
juvenile,juvenile,8.49,5.71,porites astreoides,shrink,m
intermediate,intermediate,93.29,77.78,porites astreoides,shrink,m
juvenile,juvenile,17.56,13.96,porites astreoides,shrink,m
juvenile,juvenile,15.45,6.02,porites astreoides,shrink,m
juvenile,juvenile,6.36,5.31,porites astreoides,shrink,m
juvenile,juvenile,41.02,23.07,porites astreoides,shrink,m
juvenile,juvenile,32.37,26.21,porites astreoides,shrink,m
juvenile,juvenile,31.08,17.44,porites astreoides,shrink,m
intermediate,intermediate,68.89,62.97,porites astreoides,shrink,m
juvenile,juvenile,49.99,37.77,porites astreoides,shrink,m
juvenile,juvenile,11.06,10.45,porites astreoides,shrink,m
juvenile,juvenile,40.26,28.16,porites astreoides,shrink,m
juvenile,juvenile,7.8,6.41,porites astreoides,shrink,m
juvenile,juvenile,7.71,6.86,porites astreoides,shrink,m
adult,intermediate,159.35,87.66,porites astreoides,shrink,m
intermediate,juvenile,51.39,45.81,porites astreoides,shrink,m
NA,juvenile,0,2.68,porites astreoides,born,m
juvenile,dead,16.91,0,porites astreoides,dead,m
juvenile,dead,1.57,0,porites astreoides,dead,m
juvenile,dead,8.68,0,porites astreoides,dead,m
juvenile,dead,3.67,0,porites astreoides,dead,m
juvenile,dead,3.53,0,porites astreoides,dead,m
juvenile,dead,15.17,0,porites astreoides,dead,m
juvenile,dead,3.04,0,porites astreoides,dead,m
juvenile,juvenile,15.21,33.58,porites astreoides,grow,m
juvenile,juvenile,8.33,10.36,porites astreoides,grow,m
juvenile,juvenile,4.12,4.99,porites astreoides,grow,m
juvenile,juvenile,3.78,5.16,porites astreoides,grow,m
juvenile,juvenile,3.87,5.53,porites astreoides,grow,m
juvenile,juvenile,12.96,15.23,porites astreoides,grow,m
juvenile,juvenile,5.24,6.57,porites astreoides,grow,m
juvenile,juvenile,13.58,16.17,porites astreoides,grow,m
juvenile,juvenile,13.55,20.55,porites astreoides,grow,m
adult,adult,100.38,105.96,porites astreoides,grow,m
intermediate,intermediate,60.71,67.2,porites astreoides,grow,m
juvenile,juvenile,4.37,6.62,porites astreoides,grow,m
juvenile,juvenile,1.28,2.02,porites astreoides,grow,m
juvenile,juvenile,13.04,19.21,porites astreoides,grow,m
juvenile,juvenile,2.41,3.1,porites astreoides,grow,m
juvenile,juvenile,26.82,31.14,porites astreoides,grow,m
juvenile,juvenile,2.6,5.82,porites astreoides,grow,m
intermediate,intermediate,60.77,68.65,porites astreoides,grow,m
juvenile,juvenile,5.38,9.17,porites astreoides,grow,m
juvenile,juvenile,2.08,3.92,porites astreoides,grow,m
juvenile,juvenile,6.84,8.01,porites astreoides,grow,m
juvenile,juvenile,31.94,37.04,porites astreoides,grow,m
juvenile,juvenile,2.21,2.4,porites astreoides,grow,m
juvenile,intermediate,44.41,56.55,porites astreoides,grow,m
juvenile,juvenile,2.91,3.56,porites astreoides,grow,m
juvenile,juvenile,42.98,48.32,porites astreoides,grow,m
juvenile,juvenile,13.27,15.58,porites astreoides,grow,m
juvenile,juvenile,26.86,49.55,porites astreoides,n/s,m
juvenile,juvenile,9.23,49.55,porites astreoides,n/s,m
juvenile,juvenile,31.22,26.55,porites astreoides,n/s,m
juvenile,juvenile,31.22,5.1,porites astreoides,n/s,m
intermediate,juvenile,59.5,31.76,porites astreoides,n/s,m
intermediate,juvenile,59.5,37.45,porites astreoides,n/s,m
juvenile,juvenile,5.54,5.8,porites astreoides,same,m
intermediate,intermediate,91.09,91.59,porites astreoides,same,m
intermediate,intermediate,54.76,55.71,porites astreoides,same,m
intermediate,intermediate,74.33,76.02,porites astreoides,same,m
adult,adult,185.67,188.94,porites astreoides,same,m
adult,adult,172.27,178.16,porites astreoides,same,m
adult,adult,573.6,598.06,dlab,same,m
juvenile,juvenile,24.8,24.02,porites astreoides,same,m
adult,adult,170.41,174.14,porites astreoides,same,m
intermediate,intermediate,66.95,69.37,porites astreoides,same,m
intermediate,intermediate,85.71,84.54,porites astreoides,same,m
intermediate,intermediate,71.44,72.75,porites astreoides,same,m
juvenile,juvenile,16.29,10.81,porites astreoides,shrink,m
juvenile,juvenile,20.42,7.26,porites astreoides,shrink,m
juvenile,juvenile,7.09,2.72,porites astreoides,shrink,m
juvenile,juvenile,10.31,7.94,porites astreoides,shrink,m
intermediate,intermediate,70.86,60.82,dlab,shrink,m
juvenile,juvenile,2.77,2.53,porites astreoides,shrink,m
intermediate,intermediate,64.49,56.27,porites astreoides,shrink,m
adult,adult,137.15,112.58,porites astreoides,shrink,m
juvenile,juvenile,25.71,18.73,porites astreoides,shrink,m
juvenile,juvenile,42.09,26.02,porites astreoides,shrink,m
juvenile,juvenile,2.03,0.94,porites astreoides,shrink,m
intermediate,intermediate,76.6,71.88,porites astreoides,shrink,m
juvenile,juvenile,38.88,24.12,porites astreoides,shrink,m
adult,intermediate,101.4,76.08,porites astreoides,shrink,m
intermediate,intermediate,58.74,55.66,porites astreoides,shrink,m
NA,juvenile,0,3.67,porites astreoides,born,m
NA,juvenile,0,2.73,porites astreoides,born,m
NA,juvenile,0,2.07,porites astreoides,born,m
juvenile,dead,2.16,0,porites astreoides,dead,m
juvenile,dead,3.53,0,porites astreoides,dead,m
juvenile,dead,2.33,0,porites astreoides,dead,m
juvenile,dead,2.43,0,porites astreoides,dead,m
juvenile,dead,8.34,0,porites astreoides,dead,m
juvenile,dead,1.05,0,porites astreoides,dead,m
juvenile,dead,31.09,0,porites astreoides,dead,m
juvenile,dead,8.89,0,porites astreoides,dead,m
juvenile,dead,3.65,0,porites astreoides,dead,m
juvenile,dead,2.28,0,porites astreoides,dead,m
juvenile,dead,0.68,0,porites astreoides,dead,m
juvenile,dead,3.81,0,porites astreoides,dead,m
juvenile,dead,49.51,0,dlab,dead,m
juvenile,dead,23.83,0,porites astreoides,dead,m
adult,dead,239.92,0,porites astreoides,dead,m
juvenile,juvenile,3.75,4.64,porites astreoides,grow,m
juvenile,juvenile,7.04,14.86,porites astreoides,grow,m
juvenile,juvenile,13.84,19.25,porites astreoides,grow,m
juvenile,juvenile,2.92,3.34,porites astreoides,grow,m
juvenile,juvenile,6.31,8.63,porites astreoides,grow,m
juvenile,juvenile,13.11,14.46,porites astreoides,grow,m
juvenile,juvenile,20.41,40.92,porites astreoides,grow,m
juvenile,juvenile,10.49,17.42,porites astreoides,grow,m
intermediate,intermediate,53.9,58.04,porites astreoides,grow,m
intermediate,intermediate,77.45,96.47,porites astreoides,grow,m
juvenile,juvenile,7.3,9.99,porites astreoides,grow,m
intermediate,intermediate,57.58,63.79,porites astreoides,grow,m
juvenile,juvenile,12.84,16.23,porites astreoides,grow,m
juvenile,juvenile,10.38,12.57,porites astreoides,grow,m
juvenile,juvenile,2.64,5.79,porites astreoides,grow,m
juvenile,juvenile,1.29,1.66,porites astreoides,grow,m
juvenile,juvenile,2.33,2.92,porites astreoides,grow,m
juvenile,juvenile,3.53,5.21,porites astreoides,grow,m
juvenile,juvenile,6.89,17.65,porites astreoides,grow,m
juvenile,juvenile,21.77,33.51,porites astreoides,grow,m
juvenile,juvenile,2.15,4.75,porites astreoides,grow,m
juvenile,juvenile,14.72,19.36,porites astreoides,grow,m
juvenile,juvenile,4.27,5.3,porites astreoides,grow,m
juvenile,intermediate,49.35,52.14,porites astreoides,grow,m
juvenile,juvenile,22.66,25.76,porites astreoides,grow,m
juvenile,juvenile,2.99,5.84,porites astreoides,grow,m
juvenile,juvenile,30.25,36.74,porites astreoides,grow,m
juvenile,juvenile,4.4,7.15,porites astreoides,grow,m
juvenile,juvenile,3.68,4.06,porites astreoides,grow,m
juvenile,juvenile,6.04,7.89,porites astreoides,grow,m
juvenile,juvenile,1.1,1.49,porites astreoides,grow,m
juvenile,juvenile,45.23,48.92,porites astreoides,grow,m
juvenile,juvenile,4.74,6.41,porites astreoides,grow,m
juvenile,juvenile,12.42,15.58,porites astreoides,grow,m
juvenile,juvenile,9.23,22.3,porites astreoides,grow,m
juvenile,juvenile,15.52,24.71,porites astreoides,grow,m
juvenile,juvenile,15.37,21.09,porites astreoides,grow,m
juvenile,juvenile,4.4,4.88,porites astreoides,grow,m
juvenile,juvenile,5.54,6.32,porites astreoides,grow,m
juvenile,juvenile,3.15,3.66,porites astreoides,grow,m
juvenile,juvenile,6.93,8.8,porites astreoides,grow,m
juvenile,juvenile,26.47,43.01,porites astreoides,grow,m
juvenile,juvenile,8.39,12.31,porites astreoides,grow,m
juvenile,juvenile,1.78,3.38,porites astreoides,grow,m
juvenile,juvenile,7.5,15.12,porites astreoides,grow,m
juvenile,juvenile,4.35,6.47,porites astreoides,grow,m
juvenile,juvenile,11.45,13.92,porites astreoides,grow,m
juvenile,juvenile,6.7,8.77,porites astreoides,grow,m
adult,adult,178.09,191.44,porites astreoides,grow,m
juvenile,juvenile,11.26,15.4,porites astreoides,grow,m
adult,adult,123.67,134.21,porites astreoides,grow,m
juvenile,juvenile,13.27,16.24,porites astreoides,grow,m
juvenile,juvenile,0.85,1.35,porites astreoides,grow,m
juvenile,juvenile,1.1,3.47,porites astreoides,grow,m
adult,adult,141.51,153.51,porites astreoides,grow,m
juvenile,juvenile,27.01,39.48,porites astreoides,grow,m
juvenile,juvenile,2.27,2.39,porites astreoides,grow,m
juvenile,juvenile,29.97,35.91,porites astreoides,grow,m
juvenile,juvenile,9.29,10.36,porites astreoides,grow,m
juvenile,juvenile,2.88,4.85,porites astreoides,grow,m
juvenile,juvenile,36.45,41.65,porites astreoides,grow,m
intermediate,intermediate,52.33,55.71,porites astreoides,grow,m
intermediate,intermediate,53.56,57.67,porites astreoides,grow,m
juvenile,juvenile,18.97,25.15,porites astreoides,grow,m
juvenile,juvenile,5.69,6.59,porites astreoides,grow,m
juvenile,juvenile,29.47,37.01,porites astreoides,grow,m
adult,adult,132.29,146.57,porites astreoides,grow,m
adult,adult,190.66,236.73,porites astreoides,grow,m
juvenile,juvenile,1.47,1.46,porites astreoides,same,m
juvenile,juvenile,2.63,2.52,porites astreoides,same,m
juvenile,juvenile,14.78,15.06,porites astreoides,same,m
juvenile,juvenile,8.31,8.5,porites astreoides,same,m
juvenile,juvenile,4.93,4.89,porites astreoides,same,m
juvenile,juvenile,1.38,1.34,porites astreoides,same,m
juvenile,juvenile,5.7,5.43,porites astreoides,same,m
juvenile,juvenile,39.29,40.47,porites astreoides,same,m
juvenile,juvenile,21.51,21.86,porites astreoides,same,m
juvenile,juvenile,7.18,7.47,porites astreoides,same,m
intermediate,intermediate,61.66,64.16,porites astreoides,same,m
juvenile,juvenile,6.17,6.13,porites astreoides,same,m
juvenile,juvenile,3.68,3.79,porites astreoides,same,m
juvenile,juvenile,41.92,42.09,porites astreoides,same,m
adult,adult,153.7,156.27,porites astreoides,same,m
intermediate,juvenile,50.49,48.79,porites astreoides,same,m
juvenile,juvenile,8.36,8.72,porites astreoides,same,m
juvenile,juvenile,26.02,24.98,porites astreoides,same,m
juvenile,juvenile,36.67,31.38,porites astreoides,shrink,m
juvenile,juvenile,2.34,1.6,porites astreoides,shrink,m
juvenile,juvenile,1.38,1.24,porites astreoides,shrink,m
juvenile,juvenile,7.21,5.67,porites astreoides,shrink,m
intermediate,juvenile,52.63,48.13,porites astreoides,shrink,m
juvenile,juvenile,21.98,19.88,porites astreoides,shrink,m
juvenile,juvenile,2.07,1.22,porites astreoides,shrink,m
juvenile,juvenile,2.75,1.91,porites astreoides,shrink,m
juvenile,juvenile,27.58,24.86,porites astreoides,shrink,m
juvenile,juvenile,23.07,20.94,porites astreoides,shrink,m
intermediate,juvenile,61.66,43.5,porites astreoides,shrink,m
adult,adult,166,135.69,porites astreoides,shrink,m
juvenile,juvenile,3.16,1.5,porites astreoides,shrink,m
juvenile,juvenile,28.4,14.66,porites astreoides,shrink,m
juvenile,juvenile,12.71,11.43,porites astreoides,shrink,m
juvenile,juvenile,17.82,15.33,porites astreoides,shrink,m
juvenile,juvenile,12.15,11.21,porites astreoides,shrink,m
juvenile,juvenile,1.31,1.11,porites astreoides,shrink,m
intermediate,juvenile,62.4,44.75,porites astreoides,shrink,m
intermediate,intermediate,53.3,50.5,porites astreoides,shrink,m
juvenile,juvenile,49.7,46.05,porites astreoides,shrink,m
juvenile,juvenile,7.72,6.08,porites astreoides,shrink,m
juvenile,juvenile,29.03,26.23,porites astreoides,shrink,m
intermediate,intermediate,98.45,87.02,porites astreoides,shrink,m
juvenile,juvenile,36.44,31.45,porites astreoides,shrink,m
juvenile,juvenile,2.05,1.89,porites astreoides,shrink,m
intermediate,intermediate,68.14,62.26,porites astreoides,shrink,m
juvenile,juvenile,28.83,26,porites astreoides,shrink,m
adult,intermediate,103.79,80.6,porites astreoides,shrink,m
intermediate,juvenile,77.75,26.42,porites astreoides,shrink,m
NA,juvenile,0,1,porites astreoides,born,m
NA,juvenile,0,1.16,porites astreoides,born,m
NA,juvenile,0,3.45,porites astreoides,born,m
NA,juvenile,0,2.18,porites astreoides,born,m
juvenile,dead,1.89,0,porites astreoides,dead,m
juvenile,dead,0.44,0,porites astreoides,dead,m
juvenile,dead,2.63,0,porites astreoides,dead,m
juvenile,dead,1.41,0,porites astreoides,dead,m
juvenile,dead,1.03,0,porites astreoides,dead,m
juvenile,dead,1.26,0,porites astreoides,dead,m
juvenile,dead,2.1,0,porites astreoides,dead,m
juvenile,dead,3.1,0,porites astreoides,dead,m
adult,dead,128.03,0,porites astreoides,dead,m
juvenile,dead,34.66,0,porites astreoides,dead,m
intermediate,intermediate,90.84,96.5,porites astreoides,grow,m
juvenile,juvenile,7.17,11.19,porites astreoides,grow,m
juvenile,juvenile,2.89,5,porites astreoides,grow,m
juvenile,juvenile,2.11,4.04,porites astreoides,grow,m
juvenile,juvenile,22.36,24.09,porites astreoides,grow,m
juvenile,juvenile,20.7,25.13,porites astreoides,grow,m
juvenile,juvenile,41.05,47.05,porites astreoides,grow,m
intermediate,intermediate,59.76,67.21,porites astreoides,grow,m
juvenile,juvenile,9.76,12.81,porites astreoides,grow,m
juvenile,juvenile,5.86,13.31,porites astreoides,grow,m
juvenile,juvenile,1.69,3.14,porites astreoides,grow,m
juvenile,juvenile,2.1,3.03,porites astreoides,grow,m
juvenile,juvenile,36.38,43.37,porites astreoides,grow,m
