stage,fate,area1,area2,class,action,location
intermediate,juvenile,78.43,43.17,porites astreoides,shrink,t
intermediate,intermediate,77.96,60.66,porites astreoides,shrink,t
intermediate,intermediate,59.35,55.84,porites astreoides,shrink,t
juvenile,juvenile,16.55,3.95,porites astreoides,shrink,t
juvenile,juvenile,34.18,29.68,porites astreoides,shrink,t
intermediate,intermediate,78.12,67.71,porites astreoides,shrink,t
juvenile,juvenile,43.68,28.61,porites astreoides,shrink,t
juvenile,juvenile,8.19,1.92,porites astreoides,shrink,t
juvenile,juvenile,15.93,11.11,porites astreoides,shrink,t
adult,intermediate,100.54,71.45,porites astreoides,shrink,t
juvenile,juvenile,45.33,38.01,porites astreoides,shrink,t
intermediate,intermediate,84.36,75.23,porites astreoides,shrink,t
juvenile,juvenile,9.42,8.59,porites astreoides,shrink,t
juvenile,juvenile,36.53,14.56,porites astreoides,shrink,t
intermediate,juvenile,66.99,34,porites astreoides,shrink,t
intermediate,juvenile,56.95,39.66,porites astreoides,shrink,t
juvenile,juvenile,30.26,23.22,porites astreoides,shrink,t
juvenile,juvenile,40.32,36.21,porites astreoides,shrink,t
intermediate,juvenile,63.62,29.04,porites astreoides,shrink,t
juvenile,juvenile,40.47,38.48,porites astreoides,shrink,t
juvenile,juvenile,33.67,13.04,porites astreoides,shrink,t
juvenile,juvenile,24.84,20.62,porites astreoides,shrink,t
juvenile,juvenile,16.46,15.18,porites astreoides,shrink,t
juvenile,juvenile,6.38,4.87,porites astreoides,shrink,t
juvenile,juvenile,38.61,0.63,porites astreoides,shrink,t
juvenile,juvenile,23.52,20.32,porites astreoides,shrink,t
juvenile,juvenile,38.84,26.94,porites astreoides,shrink,t
juvenile,juvenile,32.1,15.37,porites astreoides,shrink,t
juvenile,juvenile,26.37,20.52,porites astreoides,shrink,t
juvenile,juvenile,14.95,6.99,porites astreoides,shrink,t
NA,juvenile,0,1.56,porites astreoides,born,t
NA,juvenile,0,1.29,porites astreoides,born,t
NA,juvenile,0,3.82,porites astreoides,born,t
NA,juvenile,0,2.02,porites astreoides,born,t
NA,juvenile,0,2.08,porites astreoides,born,t
NA,juvenile,0,1.49,porites astreoides,born,t
NA,juvenile,0,2.88,porites astreoides,born,t
NA,juvenile,0,2.39,porites astreoides,born,t
NA,juvenile,0,1.06,porites astreoides,born,t
NA,juvenile,0,2,porites astreoides,born,t
juvenile,dead,19.7,0,porites astreoides,dead,t
intermediate,dead,67.75,0,porites astreoides,dead,t
juvenile,intermediate,42.69,91.71,porites astreoides,grow,t
juvenile,juvenile,5.88,10.01,porites astreoides,grow,t
juvenile,juvenile,9.38,14.47,porites astreoides,grow,t
intermediate,adult,56.88,114.94,porites astreoides,grow,t
juvenile,intermediate,13.24,51.53,porites astreoides,grow,t
juvenile,juvenile,17.82,28.02,porites astreoides,grow,t
intermediate,intermediate,52.05,61.79,porites astreoides,grow,t
juvenile,intermediate,42.64,80.93,porites astreoides,grow,t
intermediate,adult,68.17,107.86,porites astreoides,grow,t
juvenile,juvenile,18.42,23.67,porites astreoides,grow,t
juvenile,juvenile,5.58,7.04,porites astreoides,grow,t
juvenile,juvenile,12.06,14.77,porites astreoides,grow,t
juvenile,juvenile,29.14,41.62,porites astreoides,grow,t
juvenile,juvenile,23.21,35.74,porites astreoides,grow,t
juvenile,juvenile,18.25,24.79,porites astreoides,grow,t
juvenile,juvenile,7.28,11.34,porites astreoides,grow,t
juvenile,juvenile,10.1,14.97,porites astreoides,grow,t
juvenile,juvenile,6.44,39.04,porites astreoides,grow,t
intermediate,intermediate,57.83,77.19,porites astreoides,grow,t
juvenile,juvenile,9.89,27.75,porites astreoides,grow,t
intermediate,intermediate,88.76,95.29,porites astreoides,grow,t
juvenile,juvenile,20.06,36.07,porites astreoides,grow,t
juvenile,juvenile,10.26,14.88,porites astreoides,grow,t
juvenile,juvenile,4.38,5.52,porites astreoides,grow,t
juvenile,juvenile,11.45,25.53,porites astreoides,grow,t
juvenile,juvenile,3.41,7.86,porites astreoides,grow,t
juvenile,intermediate,36.95,51.71,porites astreoides,grow,t
juvenile,juvenile,4.67,12.91,porites astreoides,grow,t
juvenile,juvenile,8.12,14.52,porites astreoides,grow,t
juvenile,juvenile,1.89,15.37,porites astreoides,grow,t
juvenile,juvenile,15.45,18.66,porites astreoides,grow,t
juvenile,juvenile,2.39,4.65,porites astreoides,grow,t
juvenile,juvenile,8.14,14.31,porites astreoides,grow,t
juvenile,juvenile,3.32,5.17,porites astreoides,grow,t
juvenile,juvenile,17.45,23.38,porites astreoides,grow,t
juvenile,juvenile,2.57,6.63,porites astreoides,grow,t
juvenile,juvenile,9.23,21.24,porites astreoides,grow,t
juvenile,juvenile,14.53,30.36,porites astreoides,grow,t
juvenile,juvenile,15.16,29.15,porites astreoides,grow,t
juvenile,juvenile,23.91,36.17,porites astreoides,grow,t
juvenile,juvenile,8.56,11.18,porites astreoides,grow,t
juvenile,juvenile,7.92,15.95,porites astreoides,grow,t
juvenile,juvenile,5.24,19.07,porites astreoides,grow,t
juvenile,juvenile,13.53,22.02,porites astreoides,grow,t
juvenile,juvenile,5.74,9.11,porites astreoides,grow,t
juvenile,juvenile,36.35,41.69,porites astreoides,grow,t
juvenile,juvenile,23.92,39.26,porites astreoides,grow,t
juvenile,juvenile,28.67,34.34,porites astreoides,grow,t
juvenile,juvenile,15.83,32.92,porites astreoides,grow,t
juvenile,juvenile,7.18,18.39,porites astreoides,grow,t
juvenile,juvenile,2.02,5.87,porites astreoides,grow,t
juvenile,juvenile,4.64,10.9,porites astreoides,grow,t
juvenile,juvenile,27.19,45.62,porites astreoides,grow,t
intermediate,intermediate,71.69,92.82,porites astreoides,grow,t
juvenile,juvenile,10.82,27.57,porites astreoides,grow,t
juvenile,juvenile,4.58,7.28,porites astreoides,grow,t
juvenile,juvenile,9.22,11.41,porites astreoides,grow,t
juvenile,juvenile,23.55,37.25,porites astreoides,grow,t
juvenile,juvenile,0.98,6.41,porites astreoides,grow,t
juvenile,juvenile,19.9,21.16,porites astreoides,grow,t
juvenile,juvenile,4.16,5.72,porites astreoides,grow,t
juvenile,juvenile,1.25,6.33,porites astreoides,grow,t
juvenile,juvenile,5,8.36,porites astreoides,grow,t
juvenile,juvenile,5.4,14.65,porites astreoides,grow,t
juvenile,juvenile,11.9,26.89,porites astreoides,grow,t
juvenile,juvenile,3.48,9.12,porites astreoides,grow,t
adult,juvenile,170.37,15.38,porites astreoides,n/s,t
adult,adult,170.37,119.1,porites astreoides,n/s,t
juvenile,juvenile,3.51,48.3,porites astreoides,n/s,t
juvenile,juvenile,34.12,48.3,porites astreoides,n/s,t
juvenile,juvenile,22.49,23.36,porites astreoides,same,t
juvenile,juvenile,5.7,5.96,porites astreoides,same,t
juvenile,juvenile,16.43,16.23,porites astreoides,same,t
juvenile,juvenile,36.05,37.65,porites astreoides,same,t
juvenile,juvenile,23.87,24.85,porites astreoides,same,t
juvenile,juvenile,30.65,30.63,porites astreoides,same,t
juvenile,juvenile,30.21,27.01,porites astreoides,shrink,t
juvenile,juvenile,20.41,10.41,porites astreoides,shrink,t
juvenile,juvenile,48.47,39.07,porites astreoides,shrink,t
intermediate,intermediate,96.76,83.52,porites astreoides,shrink,t
juvenile,juvenile,41.76,38.29,porites astreoides,shrink,t
juvenile,juvenile,20.39,14.15,porites astreoides,shrink,t
intermediate,juvenile,58.48,19.89,porites astreoides,shrink,t
intermediate,juvenile,58.48,22.5,porites astreoides,shrink,t
juvenile,juvenile,9.22,6.14,porites astreoides,shrink,t
juvenile,juvenile,43.07,35.55,porites astreoides,shrink,t
intermediate,juvenile,58.75,30.85,porites astreoides,shrink,t
juvenile,juvenile,9.02,7.42,porites astreoides,shrink,t
juvenile,juvenile,36.67,11.39,porites astreoides,shrink,t
juvenile,juvenile,36.67,7.11,porites astreoides,shrink,t
intermediate,intermediate,95.18,77.49,porites astreoides,shrink,t
juvenile,juvenile,25.45,19.47,porites astreoides,shrink,t
juvenile,juvenile,2.37,1.79,porites astreoides,shrink,t
NA,juvenile,0,3.55,porites astreoides,born,t
NA,juvenile,0,2.99,porites astreoides,born,t
NA,juvenile,0,1.87,porites astreoides,born,t
NA,juvenile,0,1.77,porites astreoides,born,t
NA,juvenile,0,3.79,porites astreoides,born,t
NA,juvenile,0,2.18,porites astreoides,born,t
NA,juvenile,0,2.48,porites astreoides,born,t
NA,juvenile,0,2.95,porites astreoides,born,t
NA,juvenile,0,1.15,porites astreoides,born,t
NA,juvenile,0,0.81,porites astreoides,born,t
NA,juvenile,0,1.28,porites astreoides,born,t
NA,juvenile,0,1.39,porites astreoides,born,t
adult,dead,136.65,0,porites astreoides,dead,t
juvenile,juvenile,7.79,11.78,porites astreoides,grow,t
juvenile,juvenile,10.84,23.53,porites astreoides,grow,t
juvenile,juvenile,4.29,13.52,porites astreoides,grow,t
juvenile,juvenile,8.47,9.38,porites astreoides,grow,t
juvenile,juvenile,10.19,21.37,porites astreoides,grow,t
intermediate,adult,93.52,118.68,porites astreoides,grow,t
juvenile,intermediate,45.31,57.69,porites astreoides,grow,t
juvenile,juvenile,31.57,49.57,porites astreoides,grow,t
juvenile,juvenile,14.35,30.08,porites astreoides,grow,t
juvenile,juvenile,33.75,43.6,porites astreoides,grow,t
juvenile,juvenile,7.07,14.89,porites astreoides,grow,t
adult,adult,172.33,191.46,dlab,grow,t
juvenile,juvenile,29.09,40.11,porites astreoides,grow,t
juvenile,intermediate,39.54,50.59,porites astreoides,grow,t
juvenile,intermediate,24.49,52.25,porites astreoides,grow,t
juvenile,juvenile,23.08,35.73,porites astreoides,grow,t
juvenile,juvenile,4.63,13.74,porites astreoides,grow,t
intermediate,intermediate,72.8,77.61,porites astreoides,grow,t
juvenile,juvenile,7.05,23.37,porites astreoides,grow,t
juvenile,juvenile,4.5,23.37,porites astreoides,grow,t
juvenile,juvenile,11.7,24.67,porites astreoides,grow,t
adult,adult,122.83,148.72,porites astreoides,grow,t
juvenile,juvenile,17.79,24.08,porites astreoides,grow,t
juvenile,juvenile,7.6,33.75,porites astreoides,grow,t
juvenile,juvenile,33.03,38.36,porites astreoides,grow,t
juvenile,juvenile,2.33,2.51,porites astreoides,grow,t
juvenile,juvenile,17.59,20.77,porites astreoides,grow,t
juvenile,juvenile,0.97,2.94,porites astreoides,grow,t
juvenile,juvenile,18.41,25.06,porites astreoides,grow,t
juvenile,juvenile,25.61,37.84,porites astreoides,grow,t
juvenile,juvenile,2.03,2.45,porites astreoides,grow,t
adult,adult,162.59,159.01,porites astreoides,same,t
juvenile,juvenile,20.03,20.54,porites astreoides,same,t
adult,intermediate,102.59,99.78,dlab,same,t
adult,adult,102.02,102.23,porites astreoides,same,t
adult,adult,278.88,290.98,dlab,same,t
juvenile,juvenile,14.56,14.83,porites astreoides,same,t
juvenile,juvenile,20.96,20.05,porites astreoides,same,t
juvenile,juvenile,26.35,25.83,porites astreoides,same,t
juvenile,juvenile,11.95,12.49,porites astreoides,same,t
juvenile,juvenile,3.28,3.36,porites astreoides,same,t
juvenile,juvenile,23.09,20.76,porites astreoides,shrink,t
juvenile,juvenile,44.98,25.04,porites astreoides,shrink,t
juvenile,juvenile,26.77,18.52,porites astreoides,shrink,t
adult,adult,320.02,151.07,porites astreoides,shrink,t
intermediate,juvenile,58.5,47.55,porites astreoides,shrink,t
juvenile,juvenile,45.04,34.02,porites astreoides,shrink,t
intermediate,juvenile,66.46,36.03,porites astreoides,shrink,t
intermediate,juvenile,66.46,18.98,porites astreoides,shrink,t
intermediate,intermediate,97.98,76.92,porites astreoides,shrink,t
juvenile,juvenile,12.94,9.08,porites astreoides,shrink,t
NA,juvenile,0,2.42,porites astreoides,born,t
NA,juvenile,0,3.07,porites astreoides,born,t
NA,juvenile,0,3.95,porites astreoides,born,t
NA,juvenile,0,2.4,porites astreoides,born,t
NA,juvenile,0,3.06,porites astreoides,born,t
NA,juvenile,0,2.5,porites astreoides,born,t
NA,juvenile,0,2.72,porites astreoides,born,t
NA,juvenile,0,3.36,porites astreoides,born,t
NA,juvenile,0,2.33,porites astreoides,born,t
NA,juvenile,0,1.54,porites astreoides,born,t
NA,juvenile,0,3.13,porites astreoides,born,t
NA,juvenile,0,2.61,porites astreoides,born,t
NA,juvenile,0,1.27,porites astreoides,born,t
NA,juvenile,0,1.01,porites astreoides,born,t
NA,juvenile,0,1.19,porites astreoides,born,t
NA,juvenile,0,2.26,porites astreoides,born,t
NA,juvenile,0,3.71,porites astreoides,born,t
NA,juvenile,0,0.81,porites astreoides,born,t
NA,juvenile,0,0.67,porites astreoides,born,t
NA,juvenile,0,3.1,porites astreoides,born,t
NA,juvenile,0,2.17,porites astreoides,born,t
juvenile,dead,35.43,0,porites astreoides,dead,t
intermediate,dead,61.37,0,porites astreoides,dead,t
juvenile,dead,32.2,0,porites astreoides,dead,t
juvenile,juvenile,1.98,3.97,porites astreoides,grow,t
juvenile,juvenile,36.92,41.75,porites astreoides,grow,t
juvenile,juvenile,20.45,44.19,porites astreoides,grow,t
juvenile,juvenile,24.5,35.31,porites astreoides,grow,t
intermediate,intermediate,50.86,64.47,porites astreoides,grow,t
intermediate,intermediate,56.05,61.34,porites astreoides,grow,t
juvenile,intermediate,40.31,57.05,porites astreoides,grow,t
intermediate,intermediate,66.69,76.38,porites astreoides,grow,t
intermediate,intermediate,52.55,68.31,porites astreoides,grow,t
juvenile,juvenile,6.28,13.23,porites astreoides,grow,t
juvenile,juvenile,31.03,35.61,porites astreoides,grow,t
juvenile,juvenile,11.27,12.89,porites astreoides,grow,t
juvenile,juvenile,7.21,10.68,porites astreoides,grow,t
juvenile,juvenile,1.59,5.42,porites astreoides,grow,t
juvenile,juvenile,19.45,20.95,porites astreoides,grow,t
juvenile,juvenile,28.14,41,porites astreoides,grow,t
intermediate,adult,98.02,170.94,porites astreoides,grow,t
juvenile,juvenile,8.82,30.66,porites astreoides,grow,t
juvenile,juvenile,20.75,33.12,porites astreoides,grow,t
juvenile,juvenile,2.02,4.61,porites astreoides,grow,t
juvenile,juvenile,24.08,31.95,porites astreoides,grow,t
juvenile,intermediate,42.19,64.07,porites astreoides,grow,t
juvenile,intermediate,39.38,50.09,porites astreoides,grow,t
juvenile,juvenile,25.17,40.16,porites astreoides,grow,t
juvenile,juvenile,13.25,23.51,porites astreoides,grow,t
juvenile,juvenile,12.08,33.02,porites astreoides,grow,t
juvenile,juvenile,10.89,22.76,porites astreoides,grow,t
juvenile,juvenile,1.08,3.87,porites astreoides,grow,t
juvenile,juvenile,5.14,13.13,porites astreoides,grow,t
juvenile,juvenile,13.32,14.86,porites astreoides,grow,t
juvenile,juvenile,29.03,48.69,porites astreoides,grow,t
juvenile,intermediate,42.35,62.66,porites astreoides,grow,t
juvenile,juvenile,12.97,45.16,porites astreoides,grow,t
juvenile,juvenile,1.6,1.91,porites astreoides,grow,t
intermediate,intermediate,61.33,79.14,porites astreoides,grow,t
juvenile,juvenile,15.96,29.65,porites astreoides,grow,t
juvenile,juvenile,36.5,43.31,porites astreoides,grow,t
juvenile,juvenile,27.65,38.02,porites astreoides,grow,t
juvenile,juvenile,5.12,10.4,porites astreoides,grow,t
juvenile,juvenile,20.55,27.75,porites astreoides,grow,t
juvenile,juvenile,13.49,24.39,porites astreoides,grow,t
juvenile,intermediate,33.97,53.64,porites astreoides,grow,t
intermediate,intermediate,58.46,95.34,porites astreoides,grow,t
juvenile,juvenile,22.12,35.87,porites astreoides,grow,t
juvenile,juvenile,23.5,31.45,porites astreoides,grow,t
juvenile,juvenile,12.52,19.96,porites astreoides,grow,t
juvenile,juvenile,35.44,46.37,porites astreoides,grow,t
intermediate,intermediate,67.05,87.34,porites astreoides,grow,t
juvenile,juvenile,14.28,16.27,porites astreoides,grow,t
juvenile,juvenile,16.58,27.83,porites astreoides,grow,t
juvenile,juvenile,13.11,15.6,porites astreoides,grow,t
juvenile,juvenile,11.89,24.27,porites astreoides,grow,t
juvenile,juvenile,7.99,8.52,porites astreoides,grow,t
juvenile,juvenile,23.86,29.85,porites astreoides,grow,t
intermediate,intermediate,54.95,73.91,dlab,grow,t
juvenile,juvenile,13.03,26.44,porites astreoides,grow,t
juvenile,juvenile,23.42,42.54,porites astreoides,grow,t
juvenile,juvenile,3.35,15.35,porites astreoides,grow,t
juvenile,juvenile,13.31,14.75,porites astreoides,grow,t
juvenile,juvenile,14.56,20.47,porites astreoides,grow,t
juvenile,juvenile,17.96,25.49,porites astreoides,grow,t
juvenile,juvenile,15.39,16.37,porites astreoides,grow,t
juvenile,juvenile,15.75,18.37,porites astreoides,grow,t
intermediate,intermediate,63.7,75.22,porites astreoides,grow,t
juvenile,juvenile,4.02,14.52,porites astreoides,grow,t
juvenile,juvenile,16.54,20.82,porites astreoides,grow,t
juvenile,juvenile,16.13,26.14,porites astreoides,grow,t
juvenile,juvenile,10.07,15.4,porites astreoides,grow,t
juvenile,juvenile,6.42,7.27,porites astreoides,grow,t
juvenile,juvenile,14.39,18.47,porites astreoides,grow,t
juvenile,intermediate,33.29,54.57,porites astreoides,grow,t
juvenile,juvenile,11.32,11.94,porites astreoides,grow,t
juvenile,juvenile,8.68,16.36,porites astreoides,grow,t
juvenile,juvenile,2.24,8.9,porites astreoides,grow,t
juvenile,juvenile,4.44,14.26,porites astreoides,grow,t
juvenile,juvenile,11.16,13.31,porites astreoides,grow,t
juvenile,juvenile,23.92,33.15,porites astreoides,grow,t
juvenile,juvenile,14.95,25.83,porites astreoides,grow,t
juvenile,juvenile,5.23,5.52,porites astreoides,grow,t
juvenile,juvenile,20.68,34.11,porites astreoides,grow,t
juvenile,juvenile,8.52,15.24,porites astreoides,grow,t
juvenile,juvenile,2.42,5.56,porites astreoides,grow,t
juvenile,juvenile,4.39,9.92,porites astreoides,grow,t
juvenile,juvenile,19.17,20.14,porites astreoides,grow,t
juvenile,juvenile,34.58,49.28,porites astreoides,grow,t
juvenile,juvenile,8.7,15.63,porites astreoides,grow,t
juvenile,juvenile,30.15,35.79,porites astreoides,grow,t
juvenile,juvenile,27.3,35.52,porites astreoides,grow,t
juvenile,juvenile,4.39,10.88,porites astreoides,grow,t
juvenile,juvenile,1.73,7.87,porites astreoides,grow,t
juvenile,juvenile,1.76,15.99,porites astreoides,grow,t
juvenile,juvenile,6.62,9.29,porites astreoides,grow,t
juvenile,juvenile,6.4,16.65,porites astreoides,grow,t
intermediate,intermediate,62.2,61.34,porites astreoides,same,t
juvenile,juvenile,41.67,41.64,porites astreoides,same,t
juvenile,juvenile,44.73,45.78,porites astreoides,same,t
intermediate,intermediate,98.76,97.75,porites astreoides,same,t
juvenile,juvenile,44.68,43.98,porites astreoides,same,t
juvenile,juvenile,11.29,11.14,porites astreoides,same,t
juvenile,juvenile,16.34,16.02,porites astreoides,same,t
intermediate,intermediate,80.37,84.21,porites astreoides,same,t
intermediate,intermediate,71.73,68.87,porites astreoides,same,t
juvenile,juvenile,47.52,49.06,porites astreoides,same,t
adult,adult,115.05,111.05,dlab,same,t
juvenile,juvenile,13.12,12.59,porites astreoides,same,t
juvenile,juvenile,44.87,31.58,porites astreoides,shrink,t
intermediate,juvenile,74.75,37.44,porites astreoides,shrink,t
juvenile,juvenile,14.32,12.27,porites astreoides,shrink,t
juvenile,juvenile,16.78,13.74,porites astreoides,shrink,t
adult,adult,122.02,115.78,porites astreoides,shrink,t
intermediate,juvenile,70.62,35,porites astreoides,shrink,t
juvenile,juvenile,47.16,36.31,porites astreoides,shrink,t
juvenile,juvenile,22.95,19.8,porites astreoides,shrink,t
juvenile,juvenile,38.89,32.03,porites astreoides,shrink,t
juvenile,juvenile,16.72,11.38,porites astreoides,shrink,t
juvenile,juvenile,23.56,14.71,porites astreoides,shrink,t
intermediate,juvenile,51.7,43.6,porites astreoides,shrink,t
juvenile,juvenile,10.47,4.19,porites astreoides,shrink,t
intermediate,juvenile,52.7,46.29,porites astreoides,shrink,t
